2.00754	1.94617	1.88629	1.83444	1.77762	1.72418	1.67847	1.63226	1.59151	1.55557	1.52126	1.48613	1.45441	1.42072	1.39155	1.36337	1.33953	1.31481	1.29244	1.26893	1.24906	1.23098	1.21145	1.19897	1.18474	1.17149	1.15847	1.14902	1.14224	1.13256	1.12602	1.12085	1.11735	1.11505	1.11572	1.1127	1.11426	1.11554	1.1211	1.12789	1.13272	1.14183	1.15014	1.15981	1.16907	1.18231	1.19637	1.20907	1.22827	1.24776	1.26754	1.28998	1.31219	1.33647	1.36317	1.38797	1.41555	1.44548	1.47739	1.51058	1.54499	1.58136	1.62292	1.66212	1.70931	1.75813	1.80629	1.85819	1.91946	1.97219	2.03119	
1.9817	1.92246	1.86514	1.81211	1.75442	1.7044	1.65889	1.61552	1.57594	1.53815	1.50257	1.46796	1.4352	1.40504	1.37559	1.34892	1.32278	1.29713	1.2735	1.25275	1.23248	1.21476	1.19671	1.18273	1.16874	1.1545	1.1418	1.13344	1.12611	1.11713	1.11039	1.10599	1.10196	1.09791	1.09974	1.09673	1.09701	1.10007	1.10439	1.10938	1.11547	1.12437	1.13196	1.14268	1.15334	1.1648	1.17894	1.19437	1.21129	1.23123	1.2524	1.27132	1.29518	1.31966	1.34508	1.37356	1.39955	1.42851	1.46099	1.49496	1.52707	1.56518	1.60265	1.64281	1.68912	1.7386	1.78749	1.83677	1.89543	1.94521	2.00844	
1.96132	1.90333	1.84619	1.79397	1.7423	1.69042	1.64497	1.59879	1.56116	1.52455	1.4886	1.45287	1.42173	1.38898	1.35999	1.33229	1.30649	1.28196	1.25908	1.23897	1.21718	1.19942	1.18322	1.16622	1.15501	1.14151	1.12825	1.11764	1.10981	1.10204	1.0968	1.0918	1.08711	1.08424	1.08283	1.08174	1.08302	1.08507	1.09076	1.09492	1.10169	1.10892	1.11616	1.1279	1.1384	1.15148	1.16495	1.17911	1.19632	1.21651	1.23692	1.25842	1.28032	1.30427	1.32978	1.3581	1.38654	1.41579	1.44641	1.47933	1.51467	1.5517	1.58959	1.62715	1.6725	1.71914	1.77129	1.81971	1.87628	1.93021	1.9883	
1.94246	1.88443	1.82683	1.7785	1.72556	1.6755	1.62539	1.58627	1.54598	1.51193	1.47603	1.43798	1.40748	1.37333	1.34563	1.31989	1.29338	1.26919	1.24846	1.22507	1.20363	1.18768	1.16963	1.1542	1.1421	1.12699	1.11501	1.10442	1.0968	1.08902	1.08123	1.07718	1.07228	1.06956	1.0681	1.0675	1.0698	1.07167	1.07589	1.08089	1.08694	1.09381	1.10262	1.11389	1.12314	1.13708	1.15163	1.16565	1.1836	1.20067	1.22062	1.24158	1.2664	1.28894	1.31942	1.34532	1.3718	1.40267	1.43374	1.46812	1.50216	1.53503	1.57685	1.61499	1.65901	1.70585	1.75542	1.80671	1.86275	1.91562	1.96852	
1.92448	1.8694	1.81288	1.75996	1.70895	1.66105	1.61265	1.5733	1.53521	1.49797	1.46105	1.42761	1.3953	1.36394	1.3344	1.3071	1.28317	1.2563	1.23405	1.21228	1.19431	1.17626	1.15794	1.14187	1.12767	1.11367	1.10111	1.09123	1.08352	1.07531	1.06879	1.0638	1.06011	1.05784	1.05669	1.05574	1.05783	1.05946	1.06378	1.06848	1.07428	1.08146	1.09042	1.09942	1.11084	1.12347	1.13868	1.15323	1.17091	1.18923	1.20858	1.22978	1.25131	1.2747	1.29977	1.32867	1.35569	1.38853	1.42064	1.45225	1.48853	1.52401	1.56215	1.6019	1.64652	1.69284	1.742	1.79089	1.84547	1.89747	1.95769	
1.90394	1.85286	1.79737	1.74522	1.69642	1.64536	1.60075	1.55973	1.52071	1.48439	1.44914	1.41539	1.38229	1.35375	1.32208	1.29448	1.27055	1.24582	1.2224	1.20225	1.18361	1.16542	1.14629	1.13036	1.11583	1.10314	1.09205	1.07964	1.07229	1.06357	1.05745	1.05175	1.04774	1.04547	1.04457	1.04334	1.04617	1.0468	1.05124	1.05642	1.06298	1.07133	1.07723	1.08788	1.10037	1.11383	1.12856	1.14234	1.16014	1.17815	1.19734	1.21939	1.24074	1.26368	1.28876	1.31647	1.34544	1.37613	1.40808	1.44084	1.4751	1.51069	1.54702	1.58758	1.63154	1.68006	1.72483	1.78118	1.83247	1.88323	1.94394	
1.89186	1.83814	1.78556	1.73417	1.68381	1.63552	1.59168	1.54779	1.51302	1.47236	1.43858	1.40707	1.37341	1.34258	1.31337	1.28462	1.26048	1.23642	1.21247	1.19283	1.17346	1.15353	1.13808	1.12111	1.10571	1.09285	1.0816	1.07023	1.06033	1.05165	1.04701	1.04113	1.03633	1.03383	1.03356	1.0331	1.03391	1.03662	1.04032	1.0458	1.05222	1.061	1.07004	1.07952	1.09259	1.10377	1.11844	1.13211	1.15022	1.16852	1.18813	1.20955	1.23174	1.25254	1.27885	1.30764	1.33566	1.36657	1.39565	1.4322	1.46512	1.49772	1.53617	1.57523	1.61961	1.66466	1.71219	1.76297	1.81697	1.86718	1.92633	
1.88365	1.82903	1.77627	1.72362	1.67322	1.62485	1.58035	1.53785	1.50097	1.46409	1.43028	1.39593	1.36321	1.33196	1.3061	1.27663	1.25105	1.22865	1.20488	1.18548	1.16621	1.1469	1.12877	1.11488	1.09898	1.08508	1.07376	1.06294	1.05304	1.04411	1.03916	1.03249	1.02848	1.02427	1.02427	1.02416	1.02541	1.02831	1.03164	1.03769	1.04305	1.05083	1.06014	1.07173	1.08242	1.09598	1.11029	1.12462	1.14244	1.16138	1.18046	1.20019	1.22224	1.24679	1.27191	1.29933	1.33	1.35752	1.38912	1.42234	1.45496	1.48966	1.52744	1.56666	1.60927	1.65262	1.70451	1.75452	1.80844	1.85664	1.91409	
1.87263	1.81973	1.766	1.71286	1.66574	1.61654	1.57162	1.53088	1.49423	1.45753	1.42068	1.38635	1.35524	1.32409	1.29704	1.27034	1.24394	1.22009	1.1993	1.17758	1.15786	1.14067	1.12155	1.10631	1.09221	1.07823	1.06443	1.05512	1.04438	1.03866	1.03081	1.02496	1.02253	1.0193	1.01863	1.01862	1.01803	1.02003	1.02355	1.02919	1.03561	1.04404	1.05296	1.06413	1.07415	1.08718	1.1029	1.11669	1.13493	1.15512	1.17169	1.19253	1.21432	1.23969	1.2639	1.29157	1.32029	1.35066	1.38139	1.41397	1.44647	1.48509	1.522	1.55854	1.59956	1.64526	1.69537	1.74208	1.79657	1.84698	1.9045	
1.86653	1.81197	1.75874	1.70697	1.65604	1.60763	1.56482	1.5231	1.4855	1.44882	1.41292	1.38129	1.3499	1.31736	1.2911	1.26157	1.23769	1.21385	1.19292	1.17137	1.15127	1.13412	1.11685	1.10019	1.08508	1.07241	1.06073	1.0486	1.03911	1.03115	1.02517	1.01949	1.01625	1.01374	1.01277	1.01261	1.01305	1.01439	1.0171	1.02315	1.02952	1.03642	1.04609	1.05641	1.06864	1.08156	1.09526	1.11074	1.12892	1.14761	1.16653	1.19011	1.21128	1.23504	1.25839	1.2851	1.313	1.34201	1.37399	1.40713	1.44127	1.47848	1.5153	1.55466	1.59462	1.64007	1.68623	1.73676	1.79116	1.834	1.89866	
1.85829	1.80534	1.75311	1.70268	1.65303	1.60596	1.56019	1.51942	1.4813	1.44388	1.40795	1.37513	1.34421	1.31249	1.28367	1.25706	1.2336	1.2092	1.18843	1.16554	1.1463	1.12787	1.11234	1.09555	1.08132	1.06847	1.05518	1.0446	1.03491	1.02726	1.0192	1.01476	1.0108	1.00955	1.00817	1.00697	1.00947	1.01077	1.01325	1.01787	1.02384	1.0303	1.04158	1.05135	1.06304	1.07555	1.09035	1.10683	1.12481	1.14177	1.16228	1.18251	1.20591	1.23066	1.25353	1.27764	1.31027	1.3378	1.3697	1.40171	1.43595	1.47204	1.50902	1.54916	1.58916	1.63225	1.67862	1.73061	1.78499	1.83285	1.88781	
1.85567	1.80218	1.74602	1.69771	1.64919	1.59872	1.55581	1.51575	1.4767	1.44045	1.40565	1.37239	1.33958	1.31062	1.28081	1.25506	1.22982	1.20436	1.18326	1.16334	1.14224	1.12431	1.10777	1.09213	1.07753	1.06445	1.05049	1.04011	1.03117	1.0211	1.01507	1.00981	1.00711	1.00471	1.0046	1.00479	1.00519	1.00791	1.0096	1.01394	1.02102	1.02962	1.03932	1.04944	1.06019	1.07236	1.08896	1.10308	1.12154	1.14044	1.158	1.18064	1.20183	1.22542	1.24903	1.27542	1.30354	1.33486	1.36545	1.39578	1.43135	1.46625	1.50718	1.54688	1.58476	1.628	1.67424	1.72731	1.77957	1.82812	1.88599	
1.85128	1.79451	1.74347	1.69559	1.64464	1.59795	1.5525	1.51249	1.47476	1.43716	1.40219	1.37025	1.33726	1.30533	1.27589	1.25248	1.22761	1.20227	1.17971	1.16138	1.14163	1.12257	1.10513	1.08982	1.07468	1.06098	1.04804	1.03829	1.02745	1.0193	1.01088	1.00737	1.0054	1.00334	1.00268	1.00311	1.00381	1.00549	1.00911	1.01201	1.01844	1.02661	1.036	1.04778	1.05897	1.0726	1.0855	1.10233	1.11926	1.13799	1.15676	1.17739	1.19893	1.22168	1.24639	1.27389	1.30099	1.33028	1.36131	1.39609	1.42987	1.46486	1.50116	1.54112	1.58332	1.63043	1.67081	1.7187	1.77389	1.82261	1.87875	
1.84685	1.79565	1.74054	1.69154	1.64118	1.59435	1.54887	1.51375	1.47368	1.43645	1.40309	1.37024	1.33768	1.30479	1.27836	1.25067	1.22724	1.20261	1.18234	1.15973	1.14056	1.12189	1.10442	1.08896	1.07416	1.05945	1.04496	1.03644	1.02665	1.01789	1.01136	1.00661	1.00373	1.00142	1.0008	1.00215	1.00251	1.00386	1.0076	1.01233	1.01687	1.02498	1.03353	1.04655	1.05838	1.07171	1.08599	1.1013	1.1191	1.13592	1.15579	1.17797	1.19927	1.22077	1.24683	1.27249	1.29972	1.32941	1.36181	1.39411	1.42798	1.46305	1.50205	1.53945	1.58062	1.62362	1.67047	1.71818	1.77694	1.82335	1.88107	
1.8499	1.79805	1.74093	1.68922	1.64072	1.59503	1.55355	1.50961	1.47071	1.43561	1.40138	1.37053	1.33704	1.30612	1.27634	1.2501	1.22724	1.2037	1.1809	1.16	1.14119	1.12322	1.10596	1.08916	1.07433	1.06086	1.04829	1.03554	1.02604	1.01763	1.01062	1.00606	1.00244	0.999937	1.00049	1.00033	1.00156	1.00347	1.00726	1.0115	1.01715	1.02567	1.03317	1.04483	1.05743	1.07154	1.08675	1.10083	1.11756	1.13883	1.15849	1.17839	1.1995	1.2214	1.24537	1.27176	1.29893	1.3278	1.36082	1.39243	1.42559	1.46298	1.49959	1.54002	1.58176	1.62272	1.67119	1.72007	1.77479	1.82246	1.88246	
1.85308	1.80001	1.739	1.69062	1.64173	1.59528	1.55304	1.51215	1.47266	1.43705	1.40242	1.37003	1.33862	1.30713	1.27954	1.25318	1.22817	1.20627	1.18251	1.16295	1.1439	1.12511	1.10839	1.09032	1.07563	1.06174	1.04906	1.03695	1.02674	1.01962	1.01285	1.00701	1.00396	1.00157	1.00106	1.00183	1.00183	1.00597	1.007	1.01098	1.01817	1.02594	1.03534	1.04618	1.0602	1.07338	1.08872	1.10387	1.11949	1.13881	1.15904	1.17903	1.20159	1.22295	1.24833	1.27496	1.30185	1.33027	1.36093	1.39383	1.42839	1.46591	1.50496	1.54276	1.58192	1.6279	1.67023	1.72018	1.77584	1.82523	1.88694	
1.8535	1.80217	1.74521	1.6946	1.64473	1.59566	1.55443	1.51412	1.47558	1.43927	1.40469	1.37397	1.34061	1.30947	1.28124	1.25416	1.22983	1.20664	1.18421	1.16339	1.14522	1.12709	1.11046	1.09471	1.07827	1.06373	1.05072	1.04074	1.02878	1.02113	1.01573	1.01035	1.00651	1.00463	1.00267	1.00302	1.00323	1.00612	1.0092	1.0138	1.02114	1.02933	1.03852	1.04893	1.06031	1.07459	1.09047	1.10481	1.12313	1.14012	1.16048	1.18029	1.20266	1.22471	1.24963	1.27345	1.30395	1.33272	1.36367	1.39535	1.43026	1.46546	1.50381	1.54198	1.58611	1.63225	1.67491	1.72531	1.77786	1.82736	1.88759	
1.86043	1.80903	1.75308	1.69985	1.64851	1.60371	1.5615	1.51886	1.47729	1.44384	1.40761	1.37562	1.34442	1.31486	1.28384	1.25744	1.2343	1.21031	1.18851	1.16925	1.15021	1.1308	1.1133	1.09686	1.08184	1.06804	1.05603	1.04548	1.03451	1.027	1.01898	1.01391	1.00948	1.00606	1.00538	1.00509	1.00603	1.0086	1.01363	1.01679	1.02367	1.03175	1.04089	1.05252	1.06404	1.07932	1.09343	1.11044	1.12438	1.1439	1.16351	1.18476	1.20677	1.22789	1.25261	1.2789	1.30748	1.33826	1.36734	1.40184	1.43556	1.46916	1.50963	1.54633	1.58783	1.63451	1.67957	1.73097	1.78318	1.83259	1.88858	
1.87106	1.81573	1.75817	1.70707	1.65801	1.60852	1.56314	1.5222	1.48543	1.44758	1.41396	1.38037	1.35003	1.31833	1.28962	1.2616	1.23757	1.21598	1.1942	1.17319	1.15412	1.1344	1.11658	1.09963	1.08685	1.07252	1.05955	1.04916	1.0398	1.03206	1.0256	1.0184	1.01511	1.01186	1.01131	1.01101	1.01017	1.01437	1.01685	1.02183	1.0291	1.0367	1.04573	1.05638	1.06927	1.08239	1.09612	1.1127	1.12841	1.14748	1.16806	1.18741	1.20955	1.23244	1.25703	1.28238	1.31225	1.34282	1.37268	1.4042	1.43804	1.47496	1.51549	1.54952	1.59275	1.63816	1.68366	1.736	1.79024	1.83858	1.88837	
1.87533	1.81955	1.76654	1.71187	1.66414	1.61437	1.57063	1.53233	1.48986	1.45565	1.42203	1.38659	1.35347	1.32461	1.29683	1.26867	1.24303	1.22032	1.19884	1.17753	1.15841	1.1391	1.12127	1.1058	1.09166	1.07643	1.06545	1.05417	1.04545	1.03672	1.03021	1.0249	1.02105	1.01876	1.01819	1.0167	1.01673	1.02045	1.02419	1.02857	1.03505	1.04404	1.05141	1.06206	1.07426	1.0885	1.10197	1.11792	1.13503	1.15453	1.17346	1.19318	1.21337	1.23836	1.26449	1.28979	1.3171	1.34747	1.37963	1.41118	1.44465	1.48298	1.52207	1.55837	1.60092	1.64787	1.69194	1.74117	1.79525	1.84832	1.89989	
1.88856	1.82922	1.7742	1.72276	1.67054	1.6232	1.57964	1.53948	1.50125	1.46317	1.42936	1.39301	1.36248	1.33187	1.30413	1.27886	1.25067	1.22808	1.20524	1.18557	1.16588	1.14713	1.12851	1.11235	1.09977	1.08589	1.07321	1.06085	1.05238	1.04342	1.03861	1.03122	1.02844	1.02604	1.02524	1.02462	1.02468	1.02894	1.03391	1.03713	1.04408	1.05127	1.05924	1.07086	1.08279	1.09538	1.10999	1.12595	1.14215	1.16106	1.17927	1.19933	1.22178	1.24526	1.27025	1.2957	1.32343	1.35365	1.3855	1.41934	1.45289	1.48913	1.52835	1.56599	1.61197	1.65434	1.70181	1.75157	1.80717	1.85658	1.91353	
1.90016	1.84376	1.78754	1.73356	1.68059	1.63267	1.58668	1.54618	1.51054	1.47293	1.43447	1.40334	1.37374	1.34146	1.31138	1.28597	1.26001	1.23621	1.21734	1.19184	1.17169	1.15545	1.13678	1.12172	1.1081	1.09412	1.08185	1.06887	1.0596	1.05294	1.04597	1.04048	1.03682	1.03381	1.0342	1.03546	1.03514	1.03827	1.04229	1.04659	1.05324	1.06042	1.07048	1.08025	1.0903	1.10468	1.11883	1.13493	1.15087	1.16923	1.18842	1.20961	1.23115	1.25355	1.27731	1.30618	1.33112	1.3621	1.39627	1.42773	1.46212	1.50065	1.54053	1.57597	1.61981	1.66702	1.70987	1.76041	1.81959	1.86774	1.9244	
1.91273	1.85471	1.79721	1.74529	1.69135	1.64417	1.59864	1.5568	1.51877	1.48169	1.44735	1.41391	1.38292	1.35201	1.32134	1.29435	1.27131	1.24628	1.22363	1.20273	1.18257	1.16527	1.14698	1.13345	1.11705	1.10524	1.09225	1.07999	1.07016	1.06262	1.05571	1.05169	1.04719	1.04449	1.04296	1.04362	1.04452	1.04695	1.05098	1.0572	1.06342	1.07121	1.07984	1.09087	1.1014	1.11444	1.12755	1.14491	1.16056	1.17841	1.19782	1.21799	1.23932	1.26206	1.28557	1.31363	1.34247	1.37078	1.40339	1.43862	1.47348	1.50934	1.54755	1.58491	1.62894	1.67595	1.71954	1.77382	1.82593	1.8782	1.93359	
1.92513	1.86421	1.80673	1.75804	1.70551	1.65432	1.61074	1.5684	1.53085	1.49323	1.4588	1.42549	1.39191	1.36161	1.33279	1.30586	1.27884	1.25578	1.2344	1.2134	1.19164	1.17445	1.15702	1.14341	1.12816	1.11514	1.10275	1.09246	1.08139	1.07369	1.06784	1.06238	1.05947	1.0568	1.05434	1.05563	1.056	1.05832	1.0643	1.0674	1.07472	1.08367	1.08959	1.10086	1.11289	1.12584	1.14061	1.15235	1.17108	1.18894	1.20899	1.22937	1.24846	1.27504	1.29863	1.32582	1.35574	1.38155	1.41522	1.44789	1.4835	1.51985	1.55902	1.59902	1.64351	1.68679	1.73426	1.78842	1.84153	1.89329	1.95158	
1.94213	1.88252	1.82468	1.77297	1.71994	1.6692	1.62402	1.58213	1.54252	1.50624	1.47138	1.43643	1.40557	1.37554	1.34681	1.31825	1.29304	1.26882	1.24572	1.22563	1.20535	1.18639	1.17027	1.15623	1.14101	1.12704	1.1153	1.1058	1.0961	1.0881	1.08195	1.07594	1.07214	1.06904	1.06723	1.06846	1.06933	1.07208	1.07603	1.0792	1.08704	1.09629	1.10326	1.11301	1.12501	1.13881	1.15249	1.16492	1.18404	1.20271	1.21923	1.24124	1.26242	1.28876	1.31198	1.33983	1.3682	1.39753	1.43049	1.46162	1.49625	1.53233	1.57286	1.61224	1.65736	1.7007	1.74896	1.80205	1.85619	1.90945	1.97088	
1.95581	1.89899	1.83958	1.78796	1.73509	1.68632	1.64161	1.59709	1.55819	1.52124	1.48523	1.4532	1.42112	1.38884	1.36026	1.33217	1.30697	1.28363	1.25818	1.23997	1.21726	1.19956	1.18203	1.16611	1.15372	1.14142	1.12922	1.11795	1.10974	1.10215	1.09564	1.08988	1.08553	1.08459	1.08252	1.0823	1.08383	1.08528	1.09071	1.09484	1.10033	1.10859	1.11593	1.12784	1.13873	1.15072	1.16569	1.17943	1.19516	1.21322	1.23219	1.25485	1.27703	1.30061	1.32713	1.3538	1.38207	1.41467	1.44485	1.47813	1.51461	1.54919	1.58819	1.62763	1.66928	1.71735	1.76891	1.82046	1.87633	1.92743	1.99189	
