3.23089	3.14228	3.05307	2.97518	2.89044	2.81038	2.73354	2.65776	2.58081	2.51387	2.45073	2.39078	2.33296	2.28764	2.23661	2.19114	2.14465	2.10456	2.06538	2.03096	1.99046	1.95751	1.92891	1.90379	1.87659	1.85318	1.83179	1.81421	1.79725	1.78352	1.77256	1.76164	1.75703	1.74862	1.74417	1.74608	1.75008	1.75304	1.75795	1.76755	1.77576	1.78996	1.8066	1.82025	1.84332	1.86394	1.88642	1.91724	1.94263	1.97631	2.0102	2.04282	2.08113	2.12265	2.16158	2.20957	2.25616	2.30867	2.36144	2.42634	2.48078	2.54282	2.61314	2.67693	2.74812	2.8283	2.90551	2.98375	3.0672	3.15405	3.23142	
3.15596	3.08161	2.98972	2.90689	2.82243	2.74914	2.66995	2.5969	2.52803	2.46185	2.40123	2.34678	2.2883	2.23679	2.19217	2.14716	2.10093	2.06153	2.02029	1.98428	1.94876	1.91896	1.8859	1.8598	1.83249	1.80841	1.78979	1.77043	1.75287	1.74004	1.72658	1.71834	1.70996	1.70687	1.70122	1.70313	1.70622	1.71099	1.71486	1.72509	1.73433	1.74828	1.76206	1.77838	1.79986	1.82255	1.84779	1.8725	1.90033	1.93621	1.96658	1.99912	2.03653	2.07995	2.11908	2.16273	2.21335	2.2603	2.31598	2.36864	2.42696	2.48871	2.5549	2.62175	2.69851	2.77146	2.85655	2.93096	3.01064	3.09554	3.17321	
3.09873	3.01914	2.92755	2.83548	2.75151	2.67407	2.59629	2.52892	2.46514	2.4005	2.34034	2.28177	2.22972	2.17926	2.13661	2.09001	2.04865	2.00605	1.96674	1.93428	1.89738	1.86756	1.83407	1.80602	1.78379	1.75959	1.73807	1.71996	1.70401	1.68761	1.67577	1.66663	1.65948	1.65345	1.65152	1.65129	1.65117	1.65648	1.66313	1.67065	1.68125	1.69685	1.71251	1.72806	1.75187	1.76952	1.79579	1.8182	1.85105	1.88174	1.91221	1.94836	1.98526	2.02136	2.06511	2.11098	2.15618	2.20095	2.25621	2.31375	2.36683	2.42654	2.49172	2.56365	2.63172	2.70771	2.78822	2.86716	2.94485	3.03185	3.10095	
3.04201	2.96221	2.86878	2.77195	2.68858	2.61118	2.53717	2.46623	2.39832	2.34298	2.2794	2.22769	2.1775	2.12824	2.08029	2.03741	1.99688	1.95496	1.91589	1.88197	1.85026	1.81672	1.78576	1.76057	1.73147	1.70913	1.68902	1.67012	1.65195	1.63817	1.62649	1.6155	1.60696	1.60283	1.5994	1.59929	1.60106	1.60609	1.61191	1.62149	1.632	1.64819	1.65943	1.67826	1.69914	1.71793	1.74535	1.77093	1.79934	1.83186	1.86298	1.89811	1.93324	1.97083	2.01323	2.05483	2.09821	2.15079	2.1989	2.25297	2.30937	2.36914	2.43707	2.49868	2.56753	2.64313	2.72036	2.79899	2.87996	2.9682	3.03112	
2.97903	2.90691	2.80777	2.72024	2.63131	2.55558	2.48095	2.41178	2.34844	2.28706	2.23014	2.17535	2.12538	2.07834	2.03085	1.98516	1.94559	1.90387	1.86851	1.83163	1.80097	1.76698	1.73554	1.70931	1.68466	1.66156	1.64094	1.62043	1.60268	1.58951	1.57672	1.56709	1.55904	1.55516	1.55215	1.55146	1.55119	1.55866	1.56453	1.57464	1.58422	1.59889	1.61172	1.63068	1.64971	1.67297	1.69836	1.72097	1.75296	1.78369	1.81368	1.84681	1.88726	1.92497	1.96657	2.00544	2.05233	2.10054	2.14865	2.20476	2.25561	2.31469	2.37711	2.4442	2.51263	2.58947	2.66175	2.73707	2.81916	2.9066	2.97877	
2.92414	2.84901	2.746	2.6593	2.57832	2.50182	2.42778	2.36279	2.29831	2.23798	2.18039	2.12722	2.07761	2.03048	1.98718	1.94099	1.90038	1.85942	1.82325	1.78819	1.75355	1.72262	1.69114	1.6612	1.63658	1.6123	1.5898	1.57292	1.55539	1.5415	1.52961	1.51911	1.51069	1.50534	1.50398	1.50457	1.50606	1.51079	1.51642	1.52669	1.53764	1.55134	1.56561	1.58554	1.60416	1.62534	1.65161	1.67641	1.70466	1.7411	1.76729	1.80105	1.83978	1.87602	1.91761	1.95965	2.00289	2.05071	2.09894	2.15156	2.2048	2.26163	2.32314	2.3859	2.45615	2.52656	2.60545	2.67907	2.75785	2.845	2.91246	
2.86907	2.79213	2.69723	2.60955	2.52724	2.45188	2.37751	2.31311	2.25037	2.1917	2.13643	2.08616	2.03646	1.98589	1.94158	1.89739	1.85518	1.82041	1.78082	1.7435	1.70992	1.67842	1.64963	1.62238	1.59418	1.5706	1.54632	1.52972	1.51293	1.49798	1.48715	1.47586	1.46742	1.4626	1.46179	1.46069	1.46307	1.46773	1.47597	1.48255	1.49343	1.50742	1.52344	1.54119	1.56017	1.58258	1.60964	1.63458	1.66347	1.69469	1.72657	1.76324	1.79942	1.83705	1.87576	1.91514	1.96211	2.00843	2.0573	2.10926	2.1572	2.21628	2.27746	2.33805	2.40467	2.47487	2.5503	2.62891	2.70438	2.79355	2.86251	
2.81428	2.74035	2.64595	2.56305	2.4756	2.40314	2.33646	2.26667	2.20911	2.15031	2.09585	2.04398	1.99575	1.94967	1.90341	1.85701	1.81887	1.77807	1.74248	1.70456	1.66949	1.63955	1.60934	1.57927	1.55408	1.52984	1.5076	1.48888	1.47249	1.45756	1.44477	1.43554	1.42738	1.42386	1.42042	1.42086	1.42118	1.42666	1.43333	1.44172	1.45318	1.46609	1.48265	1.50112	1.51994	1.54109	1.5673	1.59399	1.62117	1.6542	1.68496	1.72252	1.75685	1.79403	1.83556	1.87779	1.92157	1.96828	2.01633	2.06476	2.11871	2.17258	2.23227	2.29136	2.3639	2.42943	2.50053	2.57716	2.65827	2.74429	2.81723	
2.76896	2.6912	2.59652	2.51168	2.43212	2.36143	2.29155	2.22662	2.16671	2.11022	2.05921	2.00333	1.95635	1.90647	1.86238	1.81904	1.77747	1.73739	1.70351	1.66661	1.63355	1.6017	1.56852	1.54124	1.5156	1.49091	1.47048	1.44995	1.43184	1.41908	1.40804	1.3968	1.38984	1.38521	1.38052	1.3804	1.38199	1.38672	1.39604	1.40228	1.41541	1.42857	1.4433	1.46228	1.48282	1.50463	1.52835	1.55645	1.58436	1.61524	1.64818	1.68263	1.719	1.75571	1.79703	1.8368	1.88151	1.9305	1.97869	2.0262	2.07674	2.13484	2.19149	2.2505	2.31807	2.38703	2.45767	2.53465	2.61234	2.69817	2.76937	
2.7128	2.64879	2.55988	2.47214	2.39178	2.32214	2.25124	2.18696	2.12687	2.07449	2.02228	1.97049	1.92	1.87114	1.82859	1.78295	1.74302	1.7023	1.66291	1.62849	1.59357	1.56146	1.5314	1.50342	1.47705	1.45443	1.43274	1.41151	1.39389	1.38005	1.36931	1.35971	1.35264	1.34576	1.34414	1.34401	1.34471	1.35037	1.35762	1.36385	1.37684	1.3906	1.40861	1.42482	1.44511	1.46673	1.49213	1.51731	1.54676	1.57753	1.61109	1.64509	1.68124	1.71691	1.75972	1.80257	1.84681	1.89291	1.94218	1.99072	2.04029	2.09564	2.15115	2.21233	2.27827	2.34534	2.41419	2.48905	2.57043	2.65107	2.72627	
2.67764	2.60512	2.51091	2.43165	2.35156	2.28195	2.21528	2.15244	2.09493	2.03771	1.98533	1.93658	1.88584	1.83644	1.79188	1.74848	1.70724	1.66799	1.63094	1.59502	1.55824	1.52606	1.4974	1.46897	1.44218	1.41834	1.39654	1.37689	1.36076	1.34603	1.33324	1.32364	1.31565	1.31138	1.30965	1.30864	1.31048	1.31526	1.32165	1.33002	1.34146	1.35701	1.37153	1.39151	1.40898	1.43313	1.45528	1.4832	1.51071	1.54428	1.57485	1.60986	1.64765	1.68423	1.7275	1.76933	1.81368	1.85878	1.90615	1.9573	2.00879	2.06161	2.12086	2.17588	2.23754	2.31112	2.37717	2.45001	2.53099	2.6103	2.68498	
2.63644	2.56529	2.47846	2.39463	2.31828	2.24723	2.18163	2.11874	2.06141	2.00562	1.95297	1.90417	1.85457	1.80537	1.76062	1.71613	1.67555	1.63318	1.59627	1.56169	1.52472	1.49274	1.46269	1.43711	1.40776	1.38471	1.36402	1.34454	1.3274	1.31319	1.30134	1.29001	1.28341	1.27848	1.27452	1.27307	1.27626	1.28178	1.28843	1.29682	1.30952	1.32279	1.34	1.35831	1.37641	1.39869	1.42435	1.45054	1.47933	1.51161	1.54375	1.57809	1.61475	1.65295	1.69509	1.73725	1.78129	1.8259	1.87596	1.92334	1.9741	2.02541	2.08462	2.14339	2.20294	2.27147	2.34073	2.41139	2.49242	2.57679	2.64701	
2.5933	2.52117	2.43898	2.35924	2.28673	2.21237	2.14717	2.08862	2.02718	1.97332	1.92309	1.87154	1.8211	1.77456	1.72688	1.68674	1.64268	1.60187	1.56477	1.52972	1.49238	1.46038	1.42995	1.40143	1.37853	1.35303	1.33092	1.31319	1.29609	1.28072	1.26766	1.25891	1.25058	1.24455	1.24154	1.24323	1.24265	1.2496	1.25574	1.26532	1.27653	1.29087	1.30826	1.32599	1.34693	1.36795	1.39149	1.41851	1.4481	1.4793	1.51294	1.54646	1.5852	1.62144	1.66363	1.70679	1.74906	1.79611	1.84474	1.89198	1.94432	1.99729	2.05147	2.11201	2.17048	2.23802	2.30463	2.37596	2.45594	2.53626	2.60726	
2.56297	2.49793	2.4105	2.32987	2.25132	2.18241	2.11872	2.05864	2.00275	1.94589	1.89495	1.84316	1.7925	1.74507	1.69869	1.65666	1.6145	1.57318	1.53511	1.49821	1.46363	1.43095	1.40051	1.37324	1.34949	1.32443	1.30201	1.28342	1.26689	1.25022	1.23841	1.22714	1.22056	1.21307	1.21032	1.21025	1.2133	1.21682	1.22582	1.23555	1.24816	1.26207	1.2774	1.29637	1.31534	1.3387	1.36313	1.38795	1.41815	1.45013	1.48406	1.51845	1.55358	1.59439	1.63428	1.67845	1.72088	1.76671	1.8168	1.86324	1.9131	1.9687	2.02519	2.08054	2.14281	2.2088	2.27132	2.34393	2.42274	2.50801	2.56852	
2.52929	2.464	2.3804	2.30156	2.22422	2.15684	2.08991	2.03054	1.97359	1.92019	1.86771	1.81642	1.76436	1.71574	1.66943	1.62743	1.58479	1.54501	1.50443	1.4713	1.43598	1.4025	1.37115	1.34569	1.32001	1.2954	1.27309	1.25386	1.23734	1.222	1.20973	1.19764	1.1908	1.18335	1.1818	1.18001	1.1829	1.1876	1.19596	1.20495	1.21733	1.23275	1.24905	1.26849	1.28906	1.31022	1.33503	1.36114	1.39051	1.42152	1.45503	1.48948	1.5246	1.56532	1.60636	1.6505	1.69504	1.7391	1.78712	1.83791	1.889	1.93895	1.99456	2.05051	2.11423	2.18023	2.24937	2.3154	2.39273	2.4709	2.54153	
2.49829	2.43623	2.35293	2.2781	2.20028	2.13156	2.06967	2.00641	1.95035	1.89554	1.84361	1.79198	1.74217	1.69132	1.64265	1.60199	1.55957	1.52091	1.48266	1.44487	1.40924	1.37761	1.34822	1.31721	1.29405	1.2696	1.24687	1.22834	1.20958	1.19562	1.18227	1.17197	1.16292	1.15735	1.15462	1.15519	1.1567	1.15974	1.16918	1.17959	1.19116	1.20588	1.22314	1.24157	1.2626	1.28531	1.31149	1.3366	1.36484	1.39753	1.42951	1.46426	1.50051	1.54087	1.58319	1.62601	1.67036	1.71543	1.76235	1.81149	1.86265	1.9187	1.97027	2.03067	2.08958	2.15262	2.22236	2.28842	2.36387	2.44633	2.5119	
2.4722	2.41112	2.32314	2.24837	2.17819	2.10835	2.04249	1.98366	1.92711	1.87427	1.81909	1.76727	1.7179	1.66768	1.62118	1.57693	1.5362	1.49581	1.45809	1.42321	1.38675	1.35478	1.32378	1.29546	1.27047	1.24584	1.22348	1.20302	1.18566	1.17091	1.15564	1.14551	1.1376	1.13092	1.12888	1.12895	1.13188	1.13574	1.14409	1.15452	1.16681	1.18115	1.19833	1.21802	1.23692	1.26057	1.2867	1.312	1.34241	1.3737	1.40778	1.44138	1.47861	1.51725	1.56004	1.60217	1.64671	1.69215	1.74124	1.79295	1.84036	1.89164	1.94873	2.00682	2.06457	2.1323	2.19594	2.26603	2.342	2.42104	2.48542	
2.4499	2.38261	2.30411	2.22586	2.15377	2.08892	2.0204	1.9622	1.90538	1.85154	1.79828	1.74588	1.69507	1.64885	1.6005	1.55629	1.51473	1.47373	1.43653	1.399	1.36482	1.33365	1.3016	1.27185	1.24594	1.22222	1.19836	1.17935	1.16136	1.14653	1.13254	1.12269	1.11422	1.10863	1.10693	1.10514	1.109	1.11381	1.12127	1.13102	1.14298	1.15828	1.17454	1.19381	1.21501	1.23827	1.26416	1.29157	1.32122	1.3516	1.38389	1.41939	1.45794	1.49566	1.53519	1.58031	1.62445	1.67356	1.72189	1.76824	1.81961	1.87265	1.92893	1.98239	2.04618	2.10947	2.174	2.24208	2.31497	2.39608	2.46553	
2.42145	2.36315	2.27772	2.20297	2.13485	2.06594	2.00238	1.94301	1.88405	1.8314	1.77785	1.7263	1.6768	1.62908	1.57997	1.53436	1.49371	1.45175	1.41367	1.37653	1.34465	1.31187	1.28085	1.25102	1.22536	1.20055	1.17792	1.15768	1.14037	1.12528	1.11171	1.10165	1.09236	1.08769	1.08535	1.08476	1.0871	1.09243	1.09897	1.11017	1.12245	1.13774	1.15376	1.17389	1.19446	1.21871	1.24436	1.26994	1.30028	1.33146	1.36475	1.39991	1.43701	1.47388	1.5161	1.5614	1.60459	1.65137	1.70061	1.75141	1.8002	1.85558	1.91066	1.96625	2.0274	2.09211	2.15303	2.22448	2.29655	2.37366	2.44226	
